Assignment_ID,EquipmentType_ID,X_Coord,Y_Coord,Antenna_Height_metres,Frequency_MHz,Bandwidth_MHz,Start,Finish,Situation_ID
1232445,2,529875,181023,5,765.3,0.2,20/01/2013 00:00,19/01/2014 23:59,I
1233842,2,533650,189350,5,746,8,24/01/2013 00:00,23/01/2014 23:59,I
1233843,2,533650,189350,5,770,8,24/01/2013 00:00,23/01/2014 23:59,I
1234223,2,427644,541552,5,665.13,0.2,25/01/2013 00:00,24/01/2014 23:59,I
1234224,2,427644,541552,5,678.13,0.2,25/01/2013 00:00,24/01/2014 23:59,I
1234751,2,534557,201542,5,627.95,0.2,26/01/2013 00:00,25/01/2014 23:59,I
1232437,2,529875,181023,5,676.85,0.2,20/01/2013 00:00,19/01/2014 23:59,I
1232436,2,529875,181023,5,675.75,0.2,20/01/2013 00:00,19/01/2014 23:59,I
1232435,2,529875,181023,5,674.15,0.2,20/01/2013 00:00,19/01/2014 23:59,I
1232434,2,529875,181023,5,673.65,0.2,20/01/2013 00:00,19/01/2014 23:59,I
1232433,2,529875,181023,5,673.3,0.2,20/01/2013 00:00,19/01/2014 23:59,I
1232432,2,529875,181023,5,672.7,0.2,20/01/2013 00:00,19/01/2014 23:59,I
1232431,2,529875,181023,5,671.5,0.2,20/01/2013 00:00,19/01/2014 23:59,I
1232430,2,529875,181023,5,670.5,0.2,20/01/2013 00:00,19/01/2014 23:59,I
1232429,2,529875,181023,5,652.65,0.2,20/01/2013 00:00,19/01/2014 23:59,I
1232428,2,529875,181023,5,651.8,0.2,20/01/2013 00:00,19/01/2014 23:59,I
1232427,2,529875,181023,5,651.4,0.2,20/01/2013 00:00,19/01/2014 23:59,I
1232426,2,529875,181023,5,649.25,0.2,20/01/2013 00:00,19/01/2014 23:59,I
1232425,2,529875,181023,5,648.65,0.2,20/01/2013 00:00,19/01/2014 23:59,I
1232424,2,529875,181023,5,647.9,0.2,20/01/2013 00:00,19/01/2014 23:59,I
1232423,2,529875,181023,5,647.25,0.2,20/01/2013 00:00,19/01/2014 23:59,I
1232422,2,529875,181023,5,646.2,0.2,20/01/2013 00:00,19/01/2014 23:59,I
1232421,2,529875,181023,5,630,0.2,20/01/2013 00:00,19/01/2014 23:59,I
1232420,2,529875,181023,5,628.6,0.2,20/01/2013 00:00,19/01/2014 23:59,I
1232419,2,529875,181023,5,627.55,0.2,20/01/2013 00:00,19/01/2014 23:59,I
1232418,2,529875,181023,5,625.55,0.2,20/01/2013 00:00,19/01/2014 23:59,I
1232417,2,529875,181023,5,624.3,0.2,20/01/2013 00:00,19/01/2014 23:59,I
1232416,2,529875,181023,5,624,0.2,20/01/2013 00:00,19/01/2014 23:59,I
1232415,2,529875,181023,5,623.65,0.2,20/01/2013 00:00,19/01/2014 23:59,I
1232414,2,529875,181023,5,622.8,0.2,20/01/2013 00:00,19/01/2014 23:59,I
1236312,2,443490,236688,5,719.125,0.2,01/02/2013 00:00,31/01/2014 23:59,I
1236313,2,443490,236688,5,720.475,0.2,01/02/2013 00:00,31/01/2014 23:59,I
1236314,2,443490,236688,5,725.025,0.2,01/02/2013 00:00,31/01/2014 23:59,I
1236315,2,443490,236688,5,739.525,0.2,01/02/2013 00:00,31/01/2014 23:59,I
1242021,2,439987,113860,5,622.1,0.2,01/03/2013 00:00,28/02/2014 23:59,I
1244069,2,540410,183850,5,778,8,21/01/2013 00:00,20/01/2014 23:59,I
1246051,2,530200,181200,5,614.1,0.2,17/03/2013 00:00,16/03/2014 23:59,I
1246052,2,530200,181200,5,614.5,0.2,17/03/2013 00:00,16/03/2014 23:59,I
1246053,2,530200,181200,5,615.1,0.2,17/03/2013 00:00,16/03/2014 23:59,I
1246054,2,530200,181200,5,615.9,0.2,17/03/2013 00:00,16/03/2014 23:59,I
1246055,2,530200,181200,5,616.4,0.2,17/03/2013 00:00,16/03/2014 23:59,I
1246056,2,530200,181200,5,617.1,0.2,17/03/2013 00:00,16/03/2014 23:59,I
1246057,2,530200,181200,5,618,0.2,17/03/2013 00:00,16/03/2014 23:59,I
1246058,2,530200,181200,5,620.7,0.2,17/03/2013 00:00,16/03/2014 23:59,I
1246059,2,530200,181200,5,622.9,0.2,17/03/2013 00:00,16/03/2014 23:59,I
1246060,2,530200,181200,5,624,0.2,17/03/2013 00:00,16/03/2014 23:59,I
1246061,2,530200,181200,5,625.7,0.2,17/03/2013 00:00,16/03/2014 23:59,I
1246062,2,530200,181200,5,628.2,0.2,17/03/2013 00:00,16/03/2014 23:59,I
1246892,2,610214,129696,5,614.5,0.2,15/02/2013 00:00,14/02/2014 23:59,I
1239014,2,479905,153512,5,687,0.2,14/02/2013 00:00,13/02/2014 23:59,I
1239015,2,479905,153512,5,689.1,0.2,14/02/2013 00:00,13/02/2014 23:59,I
1239016,2,479905,153512,5,691,0.2,14/02/2013 00:00,13/02/2014 23:59,I
1252061,2,495623,182718,5,753.35,0.2,01/04/2013 00:00,31/03/2014 23:59,I
1252066,2,495623,182718,5,746.65,0.2,01/04/2013 00:00,31/03/2014 23:59,I
1252067,2,495623,182718,5,747.5,0.2,01/04/2013 00:00,31/03/2014 23:59,I
1252068,2,495623,182718,5,751.75,0.2,01/04/2013 00:00,31/03/2014 23:59,I
1252069,2,495623,182718,5,752.45,0.2,01/04/2013 00:00,31/03/2014 23:59,I
1252070,2,495623,182718,5,755.95,0.2,01/04/2013 00:00,31/03/2014 23:59,I
1252071,2,495623,182718,5,756.45,0.2,01/04/2013 00:00,31/03/2014 23:59,I
1252072,2,495623,182718,5,757.45,0.2,01/04/2013 00:00,31/03/2014 23:59,I
1252073,2,495623,182718,5,757.85,0.2,01/04/2013 00:00,31/03/2014 23:59,I
1248656,2,531788,181728,5,748.1,0.2,04/02/2013 00:00,03/02/2014 23:59,I
1248657,2,531788,181728,5,774.1,0.2,04/02/2013 00:00,03/02/2014 23:59,I
1250180,2,514018,169496,5,632.2,0.2,28/01/2013 00:00,27/01/2014 23:59,I
1252062,2,495623,182718,5,754.15,0.2,01/04/2013 00:00,31/03/2014 23:59,I
1252063,2,495623,182718,5,755.35,0.2,01/04/2013 00:00,31/03/2014 23:59,I
1252064,2,495623,182718,5,742.85,0.2,01/04/2013 00:00,31/03/2014 23:59,I
1252065,2,495623,182718,5,744.1,0.2,01/04/2013 00:00,31/03/2014 23:59,I
1250181,2,514018,169496,5,633.2,0.2,28/01/2013 00:00,27/01/2014 23:59,I
1250293,2,507564,180271,5,638.45,0.2,04/02/2013 00:00,03/02/2014 23:59,I
1250294,2,507564,180271,5,639.05,0.2,04/02/2013 00:00,03/02/2014 23:59,I
1250295,2,507564,180271,5,639.45,0.2,04/02/2013 00:00,03/02/2014 23:59,I
1250296,2,507564,180271,5,640.2,0.2,04/02/2013 00:00,03/02/2014 23:59,I
1250297,2,507564,180271,5,640.75,0.2,04/02/2013 00:00,03/02/2014 23:59,I
1250298,2,507564,180271,5,641.5,0.2,04/02/2013 00:00,03/02/2014 23:59,I
1250299,2,507564,180271,5,642.6,0.2,04/02/2013 00:00,03/02/2014 23:59,I
1250300,2,507564,180271,5,643.45,0.2,04/02/2013 00:00,03/02/2014 23:59,I
1250301,2,507564,180271,5,642.45,0.2,04/02/2013 00:00,03/02/2014 23:59,I
1250302,2,507564,180271,5,638.95,0.2,04/02/2013 00:00,03/02/2014 23:59,I
1250303,2,507564,180271,5,640.45,0.2,04/02/2013 00:00,03/02/2014 23:59,I
1250304,2,507564,180271,5,644.25,0.2,04/02/2013 00:00,03/02/2014 23:59,I
1254500,2,529600,180800,5,620.3,0.2,07/04/2013 00:00,06/04/2014 23:59,I
1254501,2,529600,180800,5,620.6,0.2,07/04/2013 00:00,06/04/2014 23:59,I
1254502,2,529600,180800,5,638.15,0.2,07/04/2013 00:00,06/04/2014 23:59,I
1254503,2,529600,180800,5,638.85,0.2,07/04/2013 00:00,06/04/2014 23:59,I
1236287,2,529890,179690,5,645.875,0.2,01/02/2013 00:00,31/01/2014 23:59,I
1236286,2,529890,179690,5,644.55,0.2,01/02/2013 00:00,31/01/2014 23:59,I
1236285,2,529890,179690,5,643.9,0.2,01/02/2013 00:00,31/01/2014 23:59,I
1236284,2,529890,179690,5,642.9,0.2,01/02/2013 00:00,31/01/2014 23:59,I
1236283,2,529890,179690,5,642.125,0.2,01/02/2013 00:00,31/01/2014 23:59,I
1236282,2,529890,179690,5,640.9,0.2,01/02/2013 00:00,31/01/2014 23:59,I
1236281,2,529890,179690,5,640.125,0.2,01/02/2013 00:00,31/01/2014 23:59,I
1236280,2,529890,179690,5,639.1,0.2,01/02/2013 00:00,31/01/2014 23:59,I
1236279,2,529890,179690,5,637.7,0.2,01/02/2013 00:00,31/01/2014 23:59,I
1236278,2,529890,179690,5,636.75,0.2,01/02/2013 00:00,31/01/2014 23:59,I
1236277,2,529890,179690,5,634.8,0.2,01/02/2013 00:00,31/01/2014 23:59,I
1236276,2,529890,179690,5,634.05,0.2,01/02/2013 00:00,31/01/2014 23:59,I
1236275,2,529890,179690,5,633.075,0.2,01/02/2013 00:00,31/01/2014 23:59,I
1236274,2,529890,179690,5,631.7,0.2,01/02/2013 00:00,31/01/2014 23:59,I
1236273,2,529890,179690,5,631.15,0.2,01/02/2013 00:00,31/01/2014 23:59,I
1236272,2,529890,179690,5,630.125,0.2,01/02/2013 00:00,31/01/2014 23:59,I
1236267,2,536540,176850,5,642,8,01/02/2013 00:00,31/01/2014 23:59,I
1236266,2,536540,176850,5,634,8,01/02/2013 00:00,31/01/2014 23:59,I
1236213,2,369642,310960,5,754,8,01/02/2013 00:00,31/01/2014 23:59,I
1234766,2,462215,450672,5,669.75,0.2,27/01/2013 00:00,26/01/2014 23:59,I
1234765,2,462215,450672,5,662.125,0.2,27/01/2013 00:00,26/01/2014 23:59,I
1239107,2,529580,180420,5,564.9,0.2,15/02/2013 00:00,14/02/2014 23:59,I
1239108,2,529580,180420,5,589.3,0.2,15/02/2013 00:00,14/02/2014 23:59,I
1239109,2,529580,180420,5,589.9,0.2,15/02/2013 00:00,14/02/2014 23:59,I
1239110,2,529580,180420,5,590.8,0.2,15/02/2013 00:00,14/02/2014 23:59,I
1239111,2,529580,180420,5,592.7,0.2,15/02/2013 00:00,14/02/2014 23:59,I
1239112,2,529580,180420,5,593.6,0.2,15/02/2013 00:00,14/02/2014 23:59,I
1239113,2,529580,180420,5,594.1,0.2,15/02/2013 00:00,14/02/2014 23:59,I
1239114,2,529580,180420,5,640.5,0.2,15/02/2013 00:00,14/02/2014 23:59,I
1239115,2,529580,180420,5,641.1,0.2,15/02/2013 00:00,14/02/2014 23:59,I
1239116,2,529580,180420,5,642,0.2,15/02/2013 00:00,14/02/2014 23:59,I
1239117,2,529580,180420,5,643.9,0.2,15/02/2013 00:00,14/02/2014 23:59,I
1239118,2,529580,180420,5,644.8,0.2,15/02/2013 00:00,14/02/2014 23:59,I
1239119,2,529580,180420,5,645.3,0.2,15/02/2013 00:00,14/02/2014 23:59,I
1241370,2,529800,179400,5,710.3,0.2,27/02/2013 00:00,26/02/2014 23:59,I
1241371,2,529800,179400,5,712.7,0.2,27/02/2013 00:00,26/02/2014 23:59,I
1241372,2,529800,179400,5,715.7,0.2,27/02/2013 00:00,26/02/2014 23:59,I
1241373,2,529800,179400,5,719.6,0.2,27/02/2013 00:00,26/02/2014 23:59,I
1241374,2,529800,179400,5,730,0.2,27/02/2013 00:00,26/02/2014 23:59,I
1241375,2,529800,179400,5,730.3,0.2,27/02/2013 00:00,26/02/2014 23:59,I
1241376,2,529800,179400,5,710.5,0.2,27/02/2013 00:00,26/02/2014 23:59,I
1241377,2,529800,179400,5,729.5,0.2,27/02/2013 00:00,26/02/2014 23:59,I
1241378,2,529800,179400,5,736.8,0.2,27/02/2013 00:00,26/02/2014 23:59,I
1241379,2,529800,179400,5,714.2,0.2,27/02/2013 00:00,26/02/2014 23:59,I
1241380,2,529800,179400,5,713.5,0.2,27/02/2013 00:00,26/02/2014 23:59,I
1241381,2,529800,179400,5,739,0.2,27/02/2013 00:00,26/02/2014 23:59,I
1241382,2,529800,179400,5,721.5,0.2,27/02/2013 00:00,26/02/2014 23:59,I
1241383,2,529800,179400,5,739.4,0.2,27/02/2013 00:00,26/02/2014 23:59,I
1241384,2,529800,179400,5,710,0.2,27/02/2013 00:00,26/02/2014 23:59,I
1241385,2,529800,179400,5,711.7,0.2,27/02/2013 00:00,26/02/2014 23:59,I
1241386,2,529800,179400,5,720.7,0.2,27/02/2013 00:00,26/02/2014 23:59,I
1241387,2,529800,179400,5,726.9,0.2,27/02/2013 00:00,26/02/2014 23:59,I
1241388,2,529800,179400,5,733.9,0.2,27/02/2013 00:00,26/02/2014 23:59,I
1241389,2,529800,179400,5,738.2,0.2,27/02/2013 00:00,26/02/2014 23:59,I
1241985,2,528592,170936,5,661.55,0.2,01/03/2013 00:00,28/02/2014 23:59,I
1241986,2,528592,170936,5,662.3,0.2,01/03/2013 00:00,28/02/2014 23:59,I
1241987,2,528592,170936,5,665.75,0.2,01/03/2013 00:00,28/02/2014 23:59,I
1241988,2,528592,170936,5,666.65,0.2,01/03/2013 00:00,28/02/2014 23:59,I
1241989,2,528592,170936,5,667.7,0.2,01/03/2013 00:00,28/02/2014 23:59,I
1241990,2,528592,170936,5,655.1,0.2,01/03/2013 00:00,28/02/2014 23:59,I
1241991,2,528592,170936,5,658.1,0.2,01/03/2013 00:00,28/02/2014 23:59,I
1241992,2,528592,170936,5,659.9,0.2,01/03/2013 00:00,28/02/2014 23:59,I
1242023,2,455595,326313,5,510,0.2,01/03/2013 00:00,28/02/2014 23:59,I
1242024,2,455595,326313,5,511.7,0.2,01/03/2013 00:00,28/02/2014 23:59,I
1242025,2,455595,326313,5,512.5,0.2,01/03/2013 00:00,28/02/2014 23:59,I
1242026,2,455595,326313,5,517.3,0.2,01/03/2013 00:00,28/02/2014 23:59,I
1239120,2,529580,180420,5,646.7,0.2,15/02/2013 00:00,14/02/2014 23:59,I
1239121,2,529580,180420,5,652.5,0.2,15/02/2013 00:00,14/02/2014 23:59,I
1239122,2,529580,180420,5,654.7,0.2,15/02/2013 00:00,14/02/2014 23:59,I
1239123,2,529580,180420,5,655.4,0.2,15/02/2013 00:00,14/02/2014 23:59,I
1239124,2,529580,180420,5,658.5,0.2,15/02/2013 00:00,14/02/2014 23:59,I
1239125,2,529580,180420,5,659.4,0.2,15/02/2013 00:00,14/02/2014 23:59,I
1239126,2,529580,180420,5,664.3,0.2,15/02/2013 00:00,14/02/2014 23:59,I
1239605,2,347866,461826,5,618.9,0.2,21/02/2013 00:00,20/02/2014 23:59,I
1239606,2,347866,461826,5,624.275,0.2,21/02/2013 00:00,20/02/2014 23:59,I
1239607,2,347866,461826,5,624.95,0.2,21/02/2013 00:00,20/02/2014 23:59,I
1239608,2,347866,461826,5,626.4,0.2,21/02/2013 00:00,20/02/2014 23:59,I
1239609,2,347866,461826,5,627.275,0.2,21/02/2013 00:00,20/02/2014 23:59,I
1239610,2,347866,461826,5,628.4,0.2,21/02/2013 00:00,20/02/2014 23:59,I
1239611,2,347866,461826,5,631.35,0.2,21/02/2013 00:00,20/02/2014 23:59,I
1239612,2,347866,461826,5,631.725,0.2,21/02/2013 00:00,20/02/2014 23:59,I
1239613,2,347866,461826,5,632.925,0.2,21/02/2013 00:00,20/02/2014 23:59,I
1239614,2,347866,461826,5,633.75,0.2,21/02/2013 00:00,20/02/2014 23:59,I
1239615,2,347866,461826,5,636,0.2,21/02/2013 00:00,20/02/2014 23:59,I
1239616,2,347866,461826,5,636.8,0.2,21/02/2013 00:00,20/02/2014 23:59,I
1231622,2,528317,182119,5,766.175,0.2,18/01/2013 00:00,17/01/2014 23:59,I
1231621,2,528317,182119,5,768.5,0.2,18/01/2013 00:00,17/01/2014 23:59,I
1231620,2,528317,182119,5,767,0.2,18/01/2013 00:00,17/01/2014 23:59,I
1231619,2,528317,182119,5,766.5,0.2,18/01/2013 00:00,17/01/2014 23:59,I
1242027,2,455595,326313,5,520.7,0.2,01/03/2013 00:00,28/02/2014 23:59,I
1242028,2,455595,326313,5,522.7,0.2,01/03/2013 00:00,28/02/2014 23:59,I
1242029,2,455595,326313,5,523.7,0.2,01/03/2013 00:00,28/02/2014 23:59,I
1242030,2,455595,326313,5,525,0.2,01/03/2013 00:00,28/02/2014 23:59,I
1242031,2,455595,326313,5,525.6,0.2,01/03/2013 00:00,28/02/2014 23:59,I
1242032,2,455595,326313,5,525.9,0.2,01/03/2013 00:00,28/02/2014 23:59,I
1242033,2,400829,444837,5,543.25,0.2,01/03/2013 00:00,28/02/2014 23:59,I
1242034,2,400829,444837,5,544.2,0.2,01/03/2013 00:00,28/02/2014 23:59,I
1242035,2,400829,444837,5,544.65,0.2,01/03/2013 00:00,28/02/2014 23:59,I
1242036,2,400829,444837,5,547.85,0.2,01/03/2013 00:00,28/02/2014 23:59,I
1242037,2,400829,444837,5,548.3,0.2,01/03/2013 00:00,28/02/2014 23:59,I
1242038,2,400829,444837,5,548.95,0.2,01/03/2013 00:00,28/02/2014 23:59,I
1242039,2,400829,444837,5,549.25,0.2,01/03/2013 00:00,28/02/2014 23:59,I
1242040,2,400829,444837,5,543.55,0.2,01/03/2013 00:00,28/02/2014 23:59,I
1242904,2,519973,186213,5,742.35,0.2,05/03/2013 00:00,04/03/2014 23:59,I
1242905,2,519973,186213,5,743.7,0.2,05/03/2013 00:00,04/03/2014 23:59,I
1242906,2,519973,186213,5,744.2,0.2,05/03/2013 00:00,04/03/2014 23:59,I
1242907,2,519973,186213,5,744.9,0.2,05/03/2013 00:00,04/03/2014 23:59,I
1242908,2,519973,186213,5,745.3,0.2,05/03/2013 00:00,04/03/2014 23:59,I
1242909,2,519973,186213,5,749.6,0.2,05/03/2013 00:00,04/03/2014 23:59,I
1243384,2,533900,180900,5,615.9,0.2,07/03/2013 00:00,06/03/2014 23:59,I
1243385,2,533900,180900,5,619.15,0.2,07/03/2013 00:00,06/03/2014 23:59,I
1243386,2,533900,180900,5,619.575,0.2,07/03/2013 00:00,06/03/2014 23:59,I
1243387,2,533900,180900,5,621.45,0.2,07/03/2013 00:00,06/03/2014 23:59,I
1243388,2,533900,180900,5,615.25,0.2,07/03/2013 00:00,06/03/2014 23:59,I
1243389,2,533900,180900,5,616.975,0.2,07/03/2013 00:00,06/03/2014 23:59,I
1243390,2,533900,180900,5,620.15,0.2,07/03/2013 00:00,06/03/2014 23:59,I
1243391,2,527100,179100,5,634.25,0.2,07/03/2013 00:00,06/03/2014 23:59,I
1243393,2,527100,179100,5,626.75,0.2,07/03/2013 00:00,06/03/2014 23:59,I
1243395,2,527100,179100,5,620.25,0.2,07/03/2013 00:00,06/03/2014 23:59,I
1243397,2,527100,179100,5,636.1,0.2,07/03/2013 00:00,06/03/2014 23:59,I
1243399,2,527100,179100,5,622.35,0.2,07/03/2013 00:00,06/03/2014 23:59,I
1243400,2,527100,179100,5,604.9,0.2,07/03/2013 00:00,06/03/2014 23:59,I
1243401,2,527100,179100,5,618.65,0.2,07/03/2013 00:00,06/03/2014 23:59,I
1243402,2,527100,179100,5,600.425,0.2,07/03/2013 00:00,06/03/2014 23:59,I
1243403,2,527100,179100,5,603.55,0.2,07/03/2013 00:00,06/03/2014 23:59,I
1243404,2,527100,179100,5,615.625,0.2,07/03/2013 00:00,06/03/2014 23:59,I
1243405,2,527100,179100,5,650.425,0.2,07/03/2013 00:00,06/03/2014 23:59,I
1243406,2,527100,179100,5,616.6,0.2,07/03/2013 00:00,06/03/2014 23:59,I
1243407,2,527100,179100,5,640.6,0.2,07/03/2013 00:00,06/03/2014 23:59,I
1243408,2,527100,179100,5,656.925,0.2,07/03/2013 00:00,06/03/2014 23:59,I
1244251,2,531415,193475,5,622.1,0.2,19/01/2013 00:00,18/01/2014 23:59,I
1244252,2,531415,193475,5,623.425,0.2,19/01/2013 00:00,18/01/2014 23:59,I
1244253,2,531415,193475,5,624.8,0.2,19/01/2013 00:00,18/01/2014 23:59,I
1244254,2,531415,193475,5,627,0.2,19/01/2013 00:00,18/01/2014 23:59,I
1244255,2,531415,193475,5,628.475,0.2,19/01/2013 00:00,18/01/2014 23:59,I
1244256,2,531415,193475,5,629.9,0.2,19/01/2013 00:00,18/01/2014 23:59,I
1244261,2,529710,180200,5,626.975,0.2,11/03/2013 00:00,10/03/2014 23:59,I
1244262,2,529710,180200,5,627.6,0.2,11/03/2013 00:00,10/03/2014 23:59,I
1244263,2,529710,180200,5,628,0.2,11/03/2013 00:00,10/03/2014 23:59,I
1244264,2,529710,180200,5,628.525,0.2,11/03/2013 00:00,10/03/2014 23:59,I
1244265,2,529710,180200,5,629.225,0.2,11/03/2013 00:00,10/03/2014 23:59,I
1244266,2,529710,180200,5,629.675,0.2,11/03/2013 00:00,10/03/2014 23:59,I
1244268,2,529710,180200,5,631.075,0.2,11/03/2013 00:00,10/03/2014 23:59,I
1244269,2,529710,180200,5,631.625,0.2,11/03/2013 00:00,10/03/2014 23:59,I
1244270,2,529710,180200,5,632.725,0.2,11/03/2013 00:00,10/03/2014 23:59,I
1244271,2,529710,180200,5,633.45,0.2,11/03/2013 00:00,10/03/2014 23:59,I
1244272,2,529710,180200,5,634.9,0.2,11/03/2013 00:00,10/03/2014 23:59,I
1244274,2,529710,180200,5,639.8,0.2,11/03/2013 00:00,10/03/2014 23:59,I
1244275,2,529710,180200,5,642.375,0.2,11/03/2013 00:00,10/03/2014 23:59,I
1244276,2,529710,180200,5,643.125,0.2,11/03/2013 00:00,10/03/2014 23:59,I
1244277,2,529710,180200,5,643.55,0.2,11/03/2013 00:00,10/03/2014 23:59,I
1244278,2,529710,180200,5,644.5,0.2,11/03/2013 00:00,10/03/2014 23:59,I
1244279,2,529710,180200,5,645.275,0.2,11/03/2013 00:00,10/03/2014 23:59,I
1244280,2,529710,180200,5,645.75,0.2,11/03/2013 00:00,10/03/2014 23:59,I
1244305,2,530941,182165,5,750.675,0.2,10/03/2013 00:00,09/03/2014 23:59,I
1244306,2,530941,182165,5,728.55,0.2,10/03/2013 00:00,09/03/2014 23:59,I
1244307,2,530941,182165,5,734.575,0.2,10/03/2013 00:00,09/03/2014 23:59,I
1245336,2,540737,255767,5,656.125,0.2,15/02/2013 00:00,14/02/2014 23:59,I
1245337,2,540737,255767,5,659.375,0.2,15/02/2013 00:00,14/02/2014 23:59,I
1246491,2,525327,187198,5,646.15,0.2,19/03/2013 00:00,18/03/2014 23:59,I
1246492,2,525327,187198,5,646.525,0.2,19/03/2013 00:00,18/03/2014 23:59,I
1246493,2,525327,187198,5,646.975,0.2,19/03/2013 00:00,18/03/2014 23:59,I
1246494,2,525327,187198,5,647.35,0.2,19/03/2013 00:00,18/03/2014 23:59,I
1247113,2,349141,136222,5,614.1,0.2,01/02/2013 00:00,31/01/2014 23:59,I
1247114,2,349141,136222,5,614.475,0.2,01/02/2013 00:00,31/01/2014 23:59,I
1247115,2,349141,136222,5,615.05,0.2,01/02/2013 00:00,31/01/2014 23:59,I
1247116,2,349141,136222,5,616.2,0.2,01/02/2013 00:00,31/01/2014 23:59,I
1247117,2,349141,136222,5,616.625,0.2,01/02/2013 00:00,31/01/2014 23:59,I
1247118,2,349141,136222,5,617.625,0.2,01/02/2013 00:00,31/01/2014 23:59,I
1247119,2,349141,136222,5,619.4,0.2,01/02/2013 00:00,31/01/2014 23:59,I
1247120,2,349141,136222,5,619.925,0.2,01/02/2013 00:00,31/01/2014 23:59,I
1247121,2,349141,136222,5,621.4,0.2,01/02/2013 00:00,31/01/2014 23:59,I
1247122,2,349141,136222,5,621.875,0.2,01/02/2013 00:00,31/01/2014 23:59,I
1247174,2,537600,180300,5,712.40625,0.2,20/01/2013 00:00,19/01/2014 23:59,I
1247175,2,537600,180300,5,714.03125,0.2,20/01/2013 00:00,19/01/2014 23:59,I
1247176,2,537600,180300,5,715.65625,0.2,20/01/2013 00:00,19/01/2014 23:59,I
1247177,2,537600,180300,5,717.28125,0.2,20/01/2013 00:00,19/01/2014 23:59,I
1247178,2,537600,180300,5,719.71875,0.2,20/01/2013 00:00,19/01/2014 23:59,I
1247179,2,537600,180300,5,722.15625,0.2,20/01/2013 00:00,19/01/2014 23:59,I
1247180,2,537600,180300,5,724.59375,0.2,20/01/2013 00:00,19/01/2014 23:59,I
1247181,2,537600,180300,5,727.84375,0.2,20/01/2013 00:00,19/01/2014 23:59,I
1247182,2,537600,180300,5,730.28125,0.2,20/01/2013 00:00,19/01/2014 23:59,I
1247183,2,537600,180300,5,733.53125,0.2,20/01/2013 00:00,19/01/2014 23:59,I
1236296,2,242841,646102,5,739.25,0.2,01/02/2013 00:00,31/01/2014 23:59,I
1236297,2,242841,646102,5,740.7,0.2,01/02/2013 00:00,31/01/2014 23:59,I
1236298,2,242841,646102,5,741.45,0.2,01/02/2013 00:00,31/01/2014 23:59,I
1236299,2,242841,646102,5,743.15,0.2,01/02/2013 00:00,31/01/2014 23:59,I
1238620,2,390370,346215,5,614.5,0.2,08/02/2013 00:00,07/02/2014 23:59,I
1239039,2,497084,220585,5,743.025,0.2,15/02/2013 00:00,14/02/2014 23:59,I
1239040,2,497084,220585,5,740.475,0.2,15/02/2013 00:00,14/02/2014 23:59,I
1239041,2,497084,220585,5,746.225,0.2,15/02/2013 00:00,14/02/2014 23:59,I
1239042,2,497084,220585,5,741.475,0.2,15/02/2013 00:00,14/02/2014 23:59,I
1242005,2,529900,179600,5,614.1,0.2,01/03/2013 00:00,28/02/2014 23:59,I
1242006,2,529900,179600,5,614.5,0.2,01/03/2013 00:00,28/02/2014 23:59,I
1242007,2,529900,179600,5,615.1,0.2,01/03/2013 00:00,28/02/2014 23:59,I
1242008,2,529900,179600,5,615.9,0.2,01/03/2013 00:00,28/02/2014 23:59,I
1242009,2,529900,179600,5,616.4,0.2,01/03/2013 00:00,28/02/2014 23:59,I
1242010,2,529900,179600,5,617.1,0.2,01/03/2013 00:00,28/02/2014 23:59,I
1242011,2,529900,179600,5,618,0.2,01/03/2013 00:00,28/02/2014 23:59,I
1242395,2,254131,668225,5,639.05,0.2,02/03/2013 00:00,01/03/2014 23:59,I
1242396,2,254131,668225,5,640.1,0.2,02/03/2013 00:00,01/03/2014 23:59,E
1242397,2,254131,668225,5,638.3,0.2,02/03/2013 00:00,01/03/2014 23:59,I
1242398,2,254131,668225,5,642.2,0.2,02/03/2013 00:00,01/03/2014 23:59,E
1242399,2,254131,668225,5,642.75,0.2,02/03/2013 00:00,01/03/2014 23:59,I
1242400,2,254131,668225,5,645.075,0.2,02/03/2013 00:00,01/03/2014 23:59,I
1244425,2,529130,181165,5,664.95,0.2,30/01/2013 00:00,29/01/2014 23:59,I
1244426,2,529130,181165,5,665.5,0.2,30/01/2013 00:00,29/01/2014 23:59,I
1244427,2,529130,181165,5,667.15,0.2,30/01/2013 00:00,29/01/2014 23:59,I
1244428,2,529130,181165,5,667.45,0.2,30/01/2013 00:00,29/01/2014 23:59,I
1244429,2,529130,181165,5,668.4,0.2,30/01/2013 00:00,29/01/2014 23:59,I
1244430,2,529130,181165,5,669.25,0.2,30/01/2013 00:00,29/01/2014 23:59,I
1244431,2,529130,181165,5,669.7,0.2,30/01/2013 00:00,29/01/2014 23:59,I
1244432,2,529130,181165,5,686.1,0.2,30/01/2013 00:00,29/01/2014 23:59,I
1244433,2,529130,181165,5,686.55,0.2,30/01/2013 00:00,29/01/2014 23:59,I
1244434,2,529130,181165,5,687.15,0.2,30/01/2013 00:00,29/01/2014 23:59,I
1244435,2,529130,181165,5,689.5,0.2,30/01/2013 00:00,29/01/2014 23:59,I
1244436,2,529130,181165,5,692.3,0.2,30/01/2013 00:00,29/01/2014 23:59,I
1244437,2,529130,181165,5,692.7,0.2,30/01/2013 00:00,29/01/2014 23:59,I
